"Título de trazado: E2"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Dirección del viento, ø (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)"
10563,06/16/21 12:36:05 AM,31.248,37.260,189.5
10564,06/16/21 12:37:05 AM,26.460,31.248,189.5
10565,06/16/21 12:38:05 AM,28.872,33.660,200.8
10566,06/16/21 12:39:05 AM,28.872,33.660,189.5
10567,06/16/21 12:40:05 AM,25.236,30.060,185.3
10568,06/16/21 12:41:05 AM,22.860,26.460,183.9
10569,06/16/21 12:42:05 AM,24.048,27.648,176.9
10570,06/16/21 12:43:05 AM,21.636,25.236,171.3
10571,06/16/21 12:44:05 AM,20.448,25.236,172.7
10572,06/16/21 12:45:05 AM,21.636,22.860,178.3
10573,06/16/21 12:46:05 AM,20.448,21.636,183.9
10574,06/16/21 12:47:05 AM,21.636,26.460,188.1
10575,06/16/21 12:48:05 AM,22.860,28.872,188.1
10576,06/16/21 12:49:05 AM,28.872,34.848,189.5
10577,06/16/21 12:50:05 AM,25.236,27.648,195.1
10578,06/16/21 12:51:05 AM,27.648,32.472,210.6
10579,06/16/21 12:52:05 AM,31.248,39.672,217.6
10580,06/16/21 12:53:05 AM,30.060,40.860,209.2
10581,06/16/21 12:54:05 AM,25.236,30.060,212.0
10582,06/16/21 12:55:05 AM,28.872,40.860,203.6
10583,06/16/21 12:56:05 AM,26.460,32.472,193.7
10584,06/16/21 12:57:05 AM,25.236,30.060,198.0
10585,06/16/21 12:58:05 AM,26.460,32.472,188.1
10586,06/16/21 12:59:05 AM,31.248,42.084,183.9
10587,06/16/21 01:00:05 AM,33.660,43.272,183.9
10588,06/16/21 01:01:05 AM,30.060,36.072,185.3
10589,06/16/21 01:02:05 AM,27.648,36.072,182.5
10590,06/16/21 01:03:05 AM,28.872,34.848,190.9
10591,06/16/21 01:04:05 AM,26.460,32.472,188.1
10592,06/16/21 01:05:05 AM,26.460,32.472,183.9
10593,06/16/21 01:06:05 AM,25.236,27.648,196.5
10594,06/16/21 01:07:05 AM,25.236,28.872,196.5
10595,06/16/21 01:08:05 AM,27.648,30.060,199.4
10596,06/16/21 01:09:05 AM,25.236,30.060,196.5
10597,06/16/21 01:10:05 AM,25.236,30.060,196.5
10598,06/16/21 01:11:05 AM,27.648,32.472,203.6
10599,06/16/21 01:12:05 AM,26.460,30.060,206.4
10600,06/16/21 01:13:05 AM,22.860,25.236,202.2
10601,06/16/21 01:14:05 AM,25.236,31.248,209.2
10602,06/16/21 01:15:05 AM,24.048,30.060,217.6
10603,06/16/21 01:16:05 AM,24.048,27.648,223.2
10604,06/16/21 01:17:05 AM,26.460,32.472,227.4
10605,06/16/21 01:18:05 AM,30.060,36.072,223.2
10606,06/16/21 01:19:05 AM,31.248,39.672,227.4
10607,06/16/21 01:20:05 AM,27.648,31.248,234.5
10608,06/16/21 01:21:05 AM,22.860,26.460,235.9
10609,06/16/21 01:22:05 AM,20.448,22.860,235.9
10610,06/16/21 01:23:05 AM,22.860,30.060,224.6
10611,06/16/21 01:24:05 AM,24.048,31.248,237.3
10612,06/16/21 01:25:05 AM,26.460,33.660,227.4
10613,06/16/21 01:26:05 AM,27.648,31.248,214.8
10614,06/16/21 01:27:05 AM,24.048,27.648,210.6
10615,06/16/21 01:28:05 AM,25.236,30.060,223.2
10616,06/16/21 01:29:05 AM,25.236,28.872,224.6
10617,06/16/21 01:30:05 AM,24.048,27.648,227.4
10618,06/16/21 01:31:05 AM,22.860,26.460,224.6
10619,06/16/21 01:32:05 AM,22.860,26.460,224.6
10620,06/16/21 01:33:05 AM,22.860,25.236,224.6
10621,06/16/21 01:34:05 AM,20.448,30.060,221.8
10622,06/16/21 01:35:05 AM,22.860,27.648,220.4
10623,06/16/21 01:36:05 AM,21.636,26.460,209.2
10624,06/16/21 01:37:05 AM,22.860,27.648,220.4
10625,06/16/21 01:38:05 AM,19.224,20.448,207.8
10626,06/16/21 01:39:05 AM,18.036,21.636,206.4
10627,06/16/21 01:40:05 AM,21.636,27.648,198.0
10628,06/16/21 01:41:05 AM,26.460,32.472,192.3
10629,06/16/21 01:42:05 AM,22.860,27.648,183.9
10630,06/16/21 01:43:05 AM,24.048,30.060,195.1
10631,06/16/21 01:44:05 AM,25.236,27.648,200.8
10632,06/16/21 01:45:05 AM,24.048,27.648,189.5
10633,06/16/21 01:46:05 AM,21.636,26.460,186.7
10634,06/16/21 01:47:05 AM,28.872,36.072,171.3
10635,06/16/21 01:48:05 AM,30.060,37.260,174.1
10636,06/16/21 01:49:05 AM,28.872,33.660,176.9
10637,06/16/21 01:50:05 AM,34.848,42.084,172.7
10638,06/16/21 01:51:05 AM,38.484,45.684,168.5
10639,06/16/21 01:52:05 AM,33.660,40.860,172.7
10640,06/16/21 01:53:05 AM,33.660,44.496,190.9
10641,06/16/21 01:54:05 AM,32.472,40.860,183.9
10642,06/16/21 01:55:05 AM,32.472,38.484,176.9
10643,06/16/21 01:56:05 AM,31.248,36.072,171.3
10644,06/16/21 01:57:05 AM,31.248,36.072,179.7
10645,06/16/21 01:58:05 AM,37.260,44.496,181.1
10646,06/16/21 01:59:05 AM,38.484,44.496,196.5
10647,06/16/21 02:00:05 AM,34.848,40.860,202.2
10648,06/16/21 02:01:05 AM,33.660,39.672,213.4
10649,06/16/21 02:02:05 AM,31.248,37.260,230.2
10650,06/16/21 02:03:05 AM,30.060,37.260,221.8
10651,06/16/21 02:04:05 AM,27.648,31.248,228.8
10652,06/16/21 02:05:05 AM,27.648,32.472,224.6
10653,06/16/21 02:06:05 AM,32.472,39.672,216.2
10654,06/16/21 02:07:05 AM,31.248,37.260,221.8
10655,06/16/21 02:08:05 AM,32.472,37.260,219.0
10656,06/16/21 02:09:05 AM,33.660,39.672,220.4
10657,06/16/21 02:10:05 AM,32.472,37.260,221.8
10658,06/16/21 02:11:05 AM,27.648,32.472,220.4
10659,06/16/21 02:12:05 AM,27.648,31.248,219.0
10660,06/16/21 02:13:05 AM,27.648,31.248,226.0
10661,06/16/21 02:14:05 AM,26.460,28.872,228.8
10662,06/16/21 02:15:05 AM,26.460,30.060,228.8
10663,06/16/21 02:16:05 AM,27.648,31.248,231.6
10664,06/16/21 02:17:05 AM,24.048,26.460,228.8
10665,06/16/21 02:18:05 AM,24.048,27.648,228.8
10666,06/16/21 02:19:05 AM,26.460,30.060,228.8
10667,06/16/21 02:20:05 AM,25.236,27.648,228.8
10668,06/16/21 02:21:05 AM,24.048,27.648,228.8
10669,06/16/21 02:22:05 AM,24.048,28.872,230.2
10670,06/16/21 02:23:05 AM,24.048,27.648,227.4
10671,06/16/21 02:24:05 AM,27.648,32.472,220.4
10672,06/16/21 02:25:05 AM,22.860,28.872,223.2
10673,06/16/21 02:26:05 AM,27.648,36.072,221.8
10674,06/16/21 02:27:05 AM,22.860,28.872,203.6
10675,06/16/21 02:28:05 AM,21.636,30.060,226.0
10676,06/16/21 02:29:05 AM,24.048,30.060,221.8
10677,06/16/21 02:30:05 AM,25.236,27.648,210.6
10678,06/16/21 02:31:05 AM,21.636,24.048,213.4
10679,06/16/21 02:32:05 AM,22.860,27.648,212.0
10680,06/16/21 02:33:05 AM,21.636,25.236,221.8
10681,06/16/21 02:34:05 AM,22.860,25.236,228.8
10682,06/16/21 02:35:05 AM,22.860,26.460,224.6
10683,06/16/21 02:36:05 AM,24.048,27.648,220.4
10684,06/16/21 02:37:05 AM,21.636,26.460,220.4
10685,06/16/21 02:38:05 AM,19.224,21.636,226.0
10686,06/16/21 02:39:05 AM,20.448,22.860,217.6
10687,06/16/21 02:40:05 AM,21.636,27.648,210.6
10688,06/16/21 02:41:05 AM,26.460,33.660,210.6
10689,06/16/21 02:42:05 AM,21.636,27.648,221.8
10690,06/16/21 02:43:05 AM,21.636,27.648,216.2
10691,06/16/21 02:44:05 AM,27.648,30.060,216.2
10692,06/16/21 02:45:05 AM,24.048,28.872,195.1
10693,06/16/21 02:46:05 AM,21.636,25.236,188.1
10694,06/16/21 02:47:05 AM,24.048,30.060,186.7
10695,06/16/21 02:48:05 AM,26.460,33.660,172.7
10696,06/16/21 02:49:05 AM,31.248,37.260,178.3
10697,06/16/21 02:50:05 AM,30.060,36.072,175.5
10698,06/16/21 02:51:05 AM,31.248,37.260,188.1
10699,06/16/21 02:52:05 AM,31.248,34.848,198.0
10700,06/16/21 02:53:05 AM,27.648,32.472,199.4
10701,06/16/21 02:54:05 AM,27.648,34.848,196.5
10702,06/16/21 02:55:05 AM,36.072,44.496,183.9
10703,06/16/21 02:56:05 AM,31.248,34.848,192.3
10704,06/16/21 02:57:05 AM,24.048,28.872,193.7
10705,06/16/21 02:58:05 AM,27.648,31.248,203.6
10706,06/16/21 02:59:05 AM,25.236,28.872,210.6
10707,06/16/21 03:00:05 AM,26.460,30.060,214.8
10708,06/16/21 03:01:05 AM,26.460,31.248,219.0
10709,06/16/21 03:02:05 AM,30.060,37.260,214.8
10710,06/16/21 03:03:05 AM,25.236,30.060,226.0
10711,06/16/21 03:04:05 AM,27.648,34.848,217.6
10712,06/16/21 03:05:05 AM,25.236,30.060,216.2
10713,06/16/21 03:06:05 AM,25.236,28.872,212.0
10714,06/16/21 03:07:05 AM,24.048,27.648,209.2
10715,06/16/21 03:08:05 AM,26.460,30.060,213.4
10716,06/16/21 03:09:05 AM,24.048,26.460,220.4
10717,06/16/21 03:10:05 AM,18.036,20.448,213.4
10718,06/16/21 03:11:05 AM,21.636,25.236,220.4
10719,06/16/21 03:12:05 AM,24.048,27.648,217.6
10720,06/16/21 03:13:05 AM,25.236,27.648,219.0
10721,06/16/21 03:14:05 AM,25.236,30.060,210.6
10722,06/16/21 03:15:05 AM,22.860,27.648,213.4
10723,06/16/21 03:16:05 AM,27.648,32.472,206.4
10724,06/16/21 03:17:05 AM,22.860,27.648,214.8
10725,06/16/21 03:18:05 AM,27.648,32.472,220.4
10726,06/16/21 03:19:05 AM,24.048,27.648,224.6
10727,06/16/21 03:20:05 AM,24.048,26.460,223.2
10728,06/16/21 03:21:05 AM,22.860,26.460,224.6
10729,06/16/21 03:22:05 AM,22.860,26.460,220.4
10730,06/16/21 03:23:05 AM,21.636,24.048,219.0
10731,06/16/21 03:24:05 AM,22.860,26.460,223.2
10732,06/16/21 03:25:05 AM,25.236,28.872,206.4
10733,06/16/21 03:26:05 AM,26.460,36.072,200.8
10734,06/16/21 03:27:05 AM,32.472,39.672,205.0
10735,06/16/21 03:28:05 AM,40.860,45.684,198.0
10736,06/16/21 03:29:05 AM,37.260,45.684,196.5
10737,06/16/21 03:30:05 AM,30.060,37.260,192.3
10738,06/16/21 03:31:05 AM,31.248,38.484,196.5
10739,06/16/21 03:32:05 AM,28.872,33.660,205.0
10740,06/16/21 03:33:05 AM,27.648,32.472,213.4
10741,06/16/21 03:34:05 AM,33.660,39.672,220.4
10742,06/16/21 03:35:05 AM,33.660,37.260,212.0
10743,06/16/21 03:36:05 AM,32.472,43.272,219.0
10744,06/16/21 03:37:05 AM,40.860,49.284,200.8
10745,06/16/21 03:38:05 AM,31.248,48.096,196.5
10746,06/16/21 03:39:05 AM,38.484,44.496,202.2
10747,06/16/21 03:40:05 AM,34.848,38.484,200.8
10748,06/16/21 03:41:05 AM,38.484,43.272,199.4
10749,06/16/21 03:42:05 AM,34.848,39.672,193.7
10750,06/16/21 03:43:05 AM,30.060,36.072,209.2
10751,06/16/21 03:44:05 AM,30.060,33.660,192.3
10752,06/16/21 03:45:05 AM,30.060,33.660,205.0
10753,06/16/21 03:46:05 AM,31.248,40.860,207.8
10754,06/16/21 03:47:05 AM,36.072,42.084,212.0
10755,06/16/21 03:48:05 AM,33.660,39.672,206.4
10756,06/16/21 03:49:05 AM,33.660,40.860,206.4
10757,06/16/21 03:50:05 AM,31.248,37.260,209.2
10758,06/16/21 03:51:05 AM,33.660,38.484,216.2
10759,06/16/21 03:52:05 AM,42.084,56.520,206.4
10760,06/16/21 03:53:05 AM,37.260,45.684,193.7
10761,06/16/21 03:54:05 AM,34.848,40.860,209.2
10762,06/16/21 03:55:05 AM,36.072,42.084,205.0
10763,06/16/21 03:56:05 AM,36.072,44.496,198.0
10764,06/16/21 03:57:05 AM,32.472,40.860,199.4
10765,06/16/21 03:58:05 AM,33.660,39.672,188.1
10766,06/16/21 03:59:05 AM,33.660,40.860,193.7
10767,06/16/21 04:00:05 AM,33.660,45.684,199.4
10768,06/16/21 04:01:05 AM,31.248,34.848,205.0
10769,06/16/21 04:02:05 AM,33.660,39.672,206.4
10770,06/16/21 04:03:05 AM,31.248,37.260,209.2
10771,06/16/21 04:04:05 AM,31.248,38.484,216.2
10772,06/16/21 04:05:05 AM,32.472,40.860,209.2
10773,06/16/21 04:06:05 AM,32.472,44.496,205.0
10774,06/16/21 04:07:05 AM,30.060,34.848,206.4
10775,06/16/21 04:08:05 AM,31.248,33.660,209.2
10776,06/16/21 04:09:05 AM,26.460,31.248,207.8
10777,06/16/21 04:10:05 AM,33.660,40.860,209.2
10778,06/16/21 04:11:05 AM,34.848,40.860,205.0
10779,06/16/21 04:12:05 AM,30.060,34.848,205.0
10780,06/16/21 04:13:05 AM,32.472,37.260,199.4
10781,06/16/21 04:14:05 AM,31.248,34.848,193.7
10782,06/16/21 04:15:05 AM,30.060,34.848,196.5
10783,06/16/21 04:16:05 AM,31.248,34.848,206.4
10784,06/16/21 04:17:05 AM,28.872,36.072,205.0
10785,06/16/21 04:18:05 AM,28.872,33.660,202.2
10786,06/16/21 04:19:05 AM,28.872,33.660,205.0
10787,06/16/21 04:20:05 AM,25.236,30.060,203.6
10788,06/16/21 04:21:05 AM,25.236,31.248,202.2
10789,06/16/21 04:22:05 AM,26.460,30.060,203.6
10790,06/16/21 04:23:05 AM,32.472,36.072,205.0
10791,06/16/21 04:24:05 AM,30.060,37.260,202.2
10792,06/16/21 04:25:05 AM,28.872,34.848,199.4
10793,06/16/21 04:26:05 AM,32.472,39.672,205.0
10794,06/16/21 04:27:05 AM,30.060,33.660,209.2
10795,06/16/21 04:28:05 AM,30.060,33.660,205.0
10796,06/16/21 04:29:05 AM,26.460,32.472,212.0
10797,06/16/21 04:30:05 AM,26.460,30.060,214.8
10798,06/16/21 04:31:05 AM,31.248,36.072,213.4
10799,06/16/21 04:32:05 AM,30.060,34.848,210.6
10800,06/16/21 04:33:05 AM,27.648,33.660,216.2
10801,06/16/21 04:34:05 AM,28.872,32.472,213.4
10802,06/16/21 04:35:05 AM,27.648,30.060,210.6
10803,06/16/21 04:36:05 AM,32.472,37.260,205.0
10804,06/16/21 04:37:05 AM,30.060,36.072,209.2
10805,06/16/21 04:38:05 AM,26.460,31.248,210.6
10806,06/16/21 04:39:05 AM,26.460,31.248,209.2
10807,06/16/21 04:40:05 AM,25.236,30.060,205.0
10808,06/16/21 04:41:05 AM,27.648,34.848,207.8
10809,06/16/21 04:42:05 AM,27.648,32.472,206.4
10810,06/16/21 04:43:05 AM,31.248,34.848,210.6
10811,06/16/21 04:44:05 AM,30.060,34.848,207.8
10812,06/16/21 04:45:05 AM,32.472,40.860,209.2
10813,06/16/21 04:46:05 AM,33.660,38.484,209.2
10814,06/16/21 04:47:05 AM,33.660,38.484,210.6
10815,06/16/21 04:48:05 AM,34.848,38.484,210.6
10816,06/16/21 04:49:05 AM,32.472,39.672,206.4
10817,06/16/21 04:50:05 AM,28.872,32.472,205.0
10818,06/16/21 04:51:05 AM,24.048,30.060,206.4
10819,06/16/21 04:52:05 AM,30.060,33.660,200.8
10820,06/16/21 04:53:05 AM,27.648,31.248,202.2
10821,06/16/21 04:54:05 AM,26.460,31.248,199.4
10822,06/16/21 04:55:05 AM,24.048,28.872,203.6
10823,06/16/21 04:56:05 AM,20.448,22.860,200.8
10824,06/16/21 04:57:05 AM,21.636,28.872,192.3
10825,06/16/21 04:58:05 AM,31.248,36.072,189.5
10826,06/16/21 04:59:05 AM,26.460,28.872,196.5
10827,06/16/21 05:00:05 AM,21.636,25.236,205.0
10828,06/16/21 05:01:05 AM,27.648,33.660,206.4
10829,06/16/21 05:02:05 AM,24.048,32.472,193.7
10830,06/16/21 05:03:05 AM,31.248,37.260,195.1
10831,06/16/21 05:04:05 AM,27.648,32.472,195.1
10832,06/16/21 05:05:05 AM,28.872,34.848,195.1
10833,06/16/21 05:06:05 AM,30.060,34.848,198.0
10834,06/16/21 05:07:05 AM,30.060,34.848,198.0
10835,06/16/21 05:08:05 AM,30.060,36.072,206.4
10836,06/16/21 05:09:05 AM,28.872,34.848,205.0
10837,06/16/21 05:10:05 AM,27.648,32.472,206.4
10838,06/16/21 05:11:05 AM,31.248,37.260,205.0
10839,06/16/21 05:12:05 AM,30.060,34.848,200.8
10840,06/16/21 05:13:05 AM,31.248,37.260,210.6
10841,06/16/21 05:14:05 AM,33.660,40.860,202.2
10842,06/16/21 05:15:05 AM,28.872,32.472,203.6
10843,06/16/21 05:16:05 AM,32.472,37.260,210.6
10844,06/16/21 05:17:05 AM,30.060,37.260,202.2
10845,06/16/21 05:18:05 AM,30.060,34.848,202.2
10846,06/16/21 05:19:05 AM,28.872,32.472,203.6
10847,06/16/21 05:20:05 AM,28.872,32.472,202.2
10848,06/16/21 05:21:05 AM,27.648,31.248,200.8
10849,06/16/21 05:22:05 AM,26.460,30.060,203.6
10850,06/16/21 05:23:05 AM,27.648,31.248,200.8
10851,06/16/21 05:24:05 AM,24.048,27.648,205.0
10852,06/16/21 05:25:05 AM,25.236,28.872,203.6
10853,06/16/21 05:26:05 AM,26.460,30.060,202.2
10854,06/16/21 05:27:05 AM,27.648,31.248,205.0
10855,06/16/21 05:28:05 AM,25.236,31.248,203.6
10856,06/16/21 05:29:05 AM,24.048,28.872,200.8
10857,06/16/21 05:30:05 AM,24.048,26.460,203.6
10858,06/16/21 05:31:05 AM,26.460,32.472,205.0
10859,06/16/21 05:32:05 AM,26.460,32.472,200.8
10860,06/16/21 05:33:05 AM,27.648,32.472,205.0
10861,06/16/21 05:34:05 AM,28.872,39.672,198.0
10862,06/16/21 05:35:05 AM,33.660,40.860,203.6
10863,06/16/21 05:36:05 AM,36.072,46.872,214.8
10864,06/16/21 05:37:05 AM,36.072,43.272,212.0
10865,06/16/21 05:38:05 AM,33.660,38.484,205.0
10866,06/16/21 05:39:05 AM,32.472,36.072,202.2
10867,06/16/21 05:40:05 AM,28.872,32.472,210.6
10868,06/16/21 05:41:05 AM,28.872,31.248,210.6
10869,06/16/21 05:42:05 AM,25.236,33.660,196.5
10870,06/16/21 05:43:05 AM,30.060,36.072,205.0
10871,06/16/21 05:44:05 AM,39.672,51.696,196.5
10872,06/16/21 05:45:05 AM,42.084,46.872,198.0
10873,06/16/21 05:46:05 AM,37.260,42.084,189.5
10874,06/16/21 05:47:05 AM,32.472,37.260,186.7
10875,06/16/21 05:48:05 AM,30.060,34.848,189.5
10876,06/16/21 05:49:05 AM,26.460,30.060,182.5
10877,06/16/21 05:50:05 AM,26.460,30.060,185.3
10878,06/16/21 05:51:05 AM,27.648,30.060,186.7
10879,06/16/21 05:52:05 AM,26.460,32.472,186.7
10880,06/16/21 05:53:05 AM,25.236,30.060,188.1
10881,06/16/21 05:54:05 AM,25.236,27.648,195.1
10882,06/16/21 05:55:05 AM,24.048,26.460,207.8
10883,06/16/21 05:56:05 AM,26.460,30.060,214.8
10884,06/16/21 05:57:05 AM,28.872,32.472,214.8
10885,06/16/21 05:58:05 AM,31.248,34.848,217.6
10886,06/16/21 05:59:05 AM,30.060,34.848,216.2
10887,06/16/21 06:00:05 AM,28.872,33.660,209.2
10888,06/16/21 06:01:05 AM,26.460,31.248,210.6
10889,06/16/21 06:02:05 AM,25.236,30.060,210.6
10890,06/16/21 06:03:05 AM,27.648,33.660,214.8
10891,06/16/21 06:04:05 AM,24.048,27.648,219.0
10892,06/16/21 06:05:05 AM,26.460,30.060,220.4
10893,06/16/21 06:06:05 AM,26.460,30.060,223.2
10894,06/16/21 06:07:05 AM,28.872,33.660,224.6
10895,06/16/21 06:08:05 AM,25.236,28.872,226.0
10896,06/16/21 06:09:05 AM,27.648,30.060,226.0
10897,06/16/21 06:10:05 AM,25.236,30.060,228.8
10898,06/16/21 06:11:05 AM,22.860,26.460,230.2
10899,06/16/21 06:12:05 AM,22.860,28.872,230.2
10900,06/16/21 06:13:05 AM,24.048,26.460,233.1
10901,06/16/21 06:14:05 AM,20.448,21.636,224.6
10902,06/16/21 06:15:05 AM,19.224,22.860,223.2
10903,06/16/21 06:16:05 AM,21.636,24.048,223.2
10904,06/16/21 06:17:05 AM,20.448,21.636,223.2
10905,06/16/21 06:18:05 AM,19.224,21.636,214.8
10906,06/16/21 06:19:05 AM,19.224,20.448,210.6
10907,06/16/21 06:20:05 AM,18.036,19.224,210.6
10908,06/16/21 06:21:05 AM,21.636,22.860,214.8
10909,06/16/21 06:22:05 AM,21.636,24.048,214.8
10910,06/16/21 06:23:05 AM,21.636,22.860,213.4
10911,06/16/21 06:24:05 AM,20.448,22.860,209.2
10912,06/16/21 06:25:05 AM,19.224,22.860,205.0
10913,06/16/21 06:26:05 AM,19.224,21.636,202.2
10914,06/16/21 06:27:05 AM,19.224,20.448,202.2
10915,06/16/21 06:28:05 AM,18.036,19.224,198.0
10916,06/16/21 06:29:05 AM,19.224,20.448,203.6
10917,06/16/21 06:30:05 AM,20.448,25.236,205.0
10918,06/16/21 06:31:05 AM,26.460,30.060,200.8
10919,06/16/21 06:32:05 AM,28.872,34.848,195.1
10920,06/16/21 06:33:05 AM,25.236,27.648,199.4
10921,06/16/21 06:34:05 AM,27.648,34.848,203.6
10922,06/16/21 06:35:05 AM,32.472,34.848,202.2
10923,06/16/21 06:36:05 AM,31.248,34.848,213.4
10924,06/16/21 06:37:05 AM,31.248,36.072,216.2
10925,06/16/21 06:38:05 AM,33.660,37.260,221.8
10926,06/16/21 06:39:05 AM,27.648,33.660,213.4
10927,06/16/21 06:40:05 AM,27.648,32.472,219.0
10928,06/16/21 06:41:05 AM,31.248,34.848,216.2
10929,06/16/21 06:42:05 AM,28.872,33.660,216.2
10930,06/16/21 06:43:05 AM,25.236,27.648,216.2
10931,06/16/21 06:44:05 AM,25.236,28.872,219.0
10932,06/16/21 06:45:05 AM,25.236,27.648,220.4
10933,06/16/21 06:46:05 AM,25.236,28.872,221.8
10934,06/16/21 06:47:05 AM,24.048,27.648,224.6
10935,06/16/21 06:48:05 AM,24.048,25.236,220.4
10936,06/16/21 06:49:05 AM,22.860,25.236,216.2
10937,06/16/21 06:50:05 AM,22.860,24.048,216.2
10938,06/16/21 06:51:05 AM,25.236,27.648,219.0
10939,06/16/21 06:52:05 AM,22.860,24.048,219.0
10940,06/16/21 06:53:05 AM,22.860,24.048,220.4
10941,06/16/21 06:54:05 AM,24.048,26.460,220.4
10942,06/16/21 06:55:05 AM,24.048,25.236,219.0
10943,06/16/21 06:56:05 AM,24.048,26.460,220.4
10944,06/16/21 06:57:05 AM,24.048,27.648,217.6
10945,06/16/21 06:58:05 AM,25.236,28.872,217.6
10946,06/16/21 06:59:05 AM,25.236,27.648,217.6
10947,06/16/21 07:00:05 AM,24.048,28.872,210.6
10948,06/16/21 07:01:05 AM,26.460,31.248,198.0
10949,06/16/21 07:02:05 AM,26.460,30.060,200.8
10950,06/16/21 07:03:05 AM,22.860,27.648,206.4
10951,06/16/21 07:04:05 AM,22.860,24.048,214.8
10952,06/16/21 07:05:05 AM,24.048,32.472,213.4
10953,06/16/21 07:06:05 AM,24.048,26.460,203.6
10954,06/16/21 07:07:05 AM,26.460,31.248,210.6
10955,06/16/21 07:08:05 AM,31.248,39.672,203.6
10956,06/16/21 07:09:05 AM,31.248,38.484,196.5
10957,06/16/21 07:10:05 AM,28.872,32.472,205.0
10958,06/16/21 07:11:05 AM,26.460,30.060,199.4
10959,06/16/21 07:12:05 AM,26.460,28.872,200.8
10960,06/16/21 07:13:05 AM,22.860,25.236,198.0
10961,06/16/21 07:14:05 AM,21.636,24.048,190.9
10962,06/16/21 07:15:05 AM,19.224,24.048,183.9
10963,06/16/21 07:16:05 AM,20.448,22.860,185.3
10964,06/16/21 07:17:05 AM,19.224,20.448,186.7
10965,06/16/21 07:18:05 AM,20.448,21.636,203.6
10966,06/16/21 07:19:05 AM,24.048,28.872,199.4
10967,06/16/21 07:20:05 AM,26.460,30.060,203.6
10968,06/16/21 07:21:05 AM,26.460,28.872,210.6
10969,06/16/21 07:22:05 AM,30.060,34.848,209.2
10970,06/16/21 07:23:05 AM,33.660,37.260,216.2
10971,06/16/21 07:24:05 AM,37.260,42.084,205.0
10972,06/16/21 07:25:05 AM,36.072,39.672,216.2
10973,06/16/21 07:26:05 AM,30.060,37.260,216.2
10974,06/16/21 07:27:05 AM,27.648,31.248,214.8
10975,06/16/21 07:28:05 AM,27.648,33.660,207.8
10976,06/16/21 07:29:05 AM,26.460,30.060,212.0
10977,06/16/21 07:30:05 AM,24.048,26.460,212.0
10978,06/16/21 07:31:05 AM,25.236,28.872,210.6
10979,06/16/21 07:32:05 AM,22.860,27.648,213.4
10980,06/16/21 07:33:05 AM,19.224,21.636,214.8
10981,06/16/21 07:34:05 AM,21.636,24.048,216.2
10982,06/16/21 07:35:05 AM,21.636,25.236,220.4
10983,06/16/21 07:36:05 AM,25.236,31.248,217.6
10984,06/16/21 07:37:05 AM,25.236,32.472,221.8
10985,06/16/21 07:38:05 AM,24.048,31.248,216.2
10986,06/16/21 07:39:05 AM,26.460,31.248,214.8
10987,06/16/21 07:40:05 AM,26.460,27.648,219.0
10988,06/16/21 07:41:05 AM,24.048,27.648,220.4
10989,06/16/21 07:42:05 AM,24.048,27.648,224.6
10990,06/16/21 07:43:05 AM,22.860,28.872,221.8
10991,06/16/21 07:44:05 AM,27.648,32.472,221.8
10992,06/16/21 07:45:05 AM,24.048,30.060,226.0
10993,06/16/21 07:46:05 AM,25.236,32.472,231.6
10994,06/16/21 07:47:05 AM,20.448,22.860,221.8
10995,06/16/21 07:48:05 AM,19.224,22.860,210.6
10996,06/16/21 07:49:05 AM,20.448,22.860,212.0
10997,06/16/21 07:50:05 AM,20.448,22.860,207.8
10998,06/16/21 07:51:05 AM,19.224,22.860,207.8
10999,06/16/21 07:52:05 AM,20.448,22.860,212.0
11000,06/16/21 07:53:05 AM,21.636,28.872,213.4
11001,06/16/21 07:54:05 AM,24.048,28.872,221.8
11002,06/16/21 07:55:05 AM,24.048,27.648,223.2
11003,06/16/21 07:56:05 AM,26.460,31.248,220.4
11004,06/16/21 07:57:05 AM,26.460,34.848,223.2
11005,06/16/21 07:58:05 AM,21.636,26.460,224.6
11006,06/16/21 07:59:05 AM,22.860,27.648,227.4
11007,06/16/21 08:00:05 AM,24.048,27.648,230.2
11008,06/16/21 08:01:05 AM,24.048,31.248,220.4
11009,06/16/21 08:02:05 AM,24.048,30.060,219.0
11010,06/16/21 08:03:05 AM,26.460,30.060,205.0
11011,06/16/21 08:04:05 AM,22.860,25.236,203.6
11012,06/16/21 08:05:05 AM,24.048,28.872,205.0
11013,06/16/21 08:06:05 AM,27.648,30.060,203.6
11014,06/16/21 08:07:05 AM,25.236,31.248,209.2
11015,06/16/21 08:08:05 AM,25.236,32.472,216.2
11016,06/16/21 08:09:05 AM,24.048,28.872,210.6
11017,06/16/21 08:10:05 AM,25.236,38.484,217.6
11018,06/16/21 08:11:05 AM,27.648,34.848,216.2
11019,06/16/21 08:12:05 AM,31.248,37.260,224.6
11020,06/16/21 08:13:05 AM,31.248,34.848,224.6
11021,06/16/21 08:14:05 AM,31.248,39.672,216.2
11022,06/16/21 08:15:05 AM,28.872,34.848,221.8
