"Título de trazado:  E1"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Dirección del viento, ø (LGR S/N: 20682650, SEN S/N: 20679483, LBL: N-S)"
3419,04/10/22 06:56:15 AM,7.200,9.612,98.3
3420,04/10/22 07:01:15 AM,9.612,12.024,37.9
3421,04/10/22 07:06:15 AM,13.212,21.636,11.2
3422,04/10/22 07:11:15 AM,14.436,26.460,315.9
3423,04/10/22 07:16:15 AM,15.624,27.648,16.8
3424,04/10/22 07:21:15 AM,20.448,27.648,22.5
3425,04/10/22 07:26:15 AM,24.048,27.648,335.5
3426,04/10/22 07:31:15 AM,25.236,33.660,324.3
3427,04/10/22 07:36:15 AM,26.460,34.848,314.5
3428,04/10/22 07:41:15 AM,26.460,38.484,332.7
3429,04/10/22 07:46:15 AM,27.648,34.848,341.2
3430,04/10/22 07:51:15 AM,25.236,46.872,332.7
3431,04/10/22 07:56:15 AM,27.648,45.684,289.2
3432,04/10/22 08:01:15 AM,27.648,49.284,320.1
3433,04/10/22 08:06:15 AM,26.460,42.084,322.9
3434,04/10/22 08:11:15 AM,25.236,36.072,320.1
3435,04/10/22 08:16:15 AM,22.860,36.072,308.9
3436,04/10/22 08:21:15 AM,20.448,33.660,332.7
3437,04/10/22 08:26:15 AM,25.236,43.272,308.9
3438,04/10/22 08:31:15 AM,25.236,38.484,313.1
3439,04/10/22 08:36:15 AM,19.224,24.048,324.3
3440,04/10/22 08:41:15 AM,25.236,45.684,346.8
3441,04/10/22 08:46:15 AM,25.236,33.660,338.3
3442,04/10/22 08:51:15 AM,30.060,39.672,346.8
3443,04/10/22 08:56:15 AM,26.460,37.260,345.4
3444,04/10/22 09:01:15 AM,27.648,40.860,346.8
3445,04/10/22 09:06:15 AM,21.636,30.060,355.2
3446,04/10/22 09:11:15 AM,20.448,28.872,332.7
3447,04/10/22 09:16:15 AM,10.836,22.860,29.5
3448,04/10/22 09:21:15 AM,10.836,16.848,133.4
3449,04/10/22 09:26:15 AM,8.424,10.836,139.0
3450,04/10/22 09:31:15 AM,7.200,9.612,137.6
3451,04/10/22 09:36:15 AM,7.200,12.024,130.6
3452,04/10/22 09:41:15 AM,10.836,15.624,123.5
3453,04/10/22 09:46:15 AM,9.612,13.212,130.6
3454,04/10/22 09:51:15 AM,8.424,12.024,127.8
3455,04/10/22 09:56:15 AM,10.836,14.436,132.0
3456,04/10/22 10:01:15 AM,9.612,14.436,119.3
3457,04/10/22 10:06:15 AM,8.424,12.024,127.8
3458,04/10/22 10:11:15 AM,9.612,13.212,133.4
3459,04/10/22 10:16:15 AM,9.612,15.624,133.4
3460,04/10/22 10:21:15 AM,9.612,14.436,106.7
3461,04/10/22 10:26:15 AM,7.200,13.212,103.9
3462,04/10/22 10:31:15 AM,8.424,13.212,103.9
3463,04/10/22 10:36:15 AM,7.200,12.024,112.3
3464,04/10/22 10:41:15 AM,7.200,13.212,133.4
3465,04/10/22 10:46:15 AM,3.600,9.612,147.4
3466,04/10/22 10:51:15 AM,8.424,13.212,110.9
3467,04/10/22 10:56:15 AM,7.200,12.024,122.1
3468,04/10/22 11:01:15 AM,9.612,14.436,146.0
3469,04/10/22 11:06:15 AM,9.612,16.848,146.0
3470,04/10/22 11:11:15 AM,9.612,16.848,134.8
3471,04/10/22 11:16:15 AM,7.200,15.624,148.8
3472,04/10/22 11:21:15 AM,10.836,18.036,148.8
3473,04/10/22 11:26:15 AM,10.836,15.624,141.8
3474,04/10/22 11:31:15 AM,10.836,16.848,148.8
3475,04/10/22 11:36:15 AM,8.424,16.848,148.8
3476,04/10/22 11:41:15 AM,9.612,14.436,141.8
3477,04/10/22 11:46:15 AM,8.424,15.624,126.4
3478,04/10/22 11:51:15 AM,12.024,18.036,146.0
3479,04/10/22 11:56:15 AM,9.612,16.848,160.0
3480,04/10/22 12:01:15 PM,9.612,18.036,130.6
3481,04/10/22 12:06:15 PM,7.200,19.224,126.4
3482,04/10/22 12:11:15 PM,7.200,12.024,133.4
3483,04/10/22 12:16:15 PM,9.612,18.036,183.9
3484,04/10/22 12:21:15 PM,7.200,19.224,206.4
3485,04/10/22 12:26:15 PM,8.424,16.848,206.4
3486,04/10/22 12:31:15 PM,12.024,32.472,185.3
3487,04/10/22 12:36:15 PM,10.836,19.224,193.7
3488,04/10/22 12:41:15 PM,10.836,21.636,189.5
3489,04/10/22 12:46:15 PM,4.824,14.436,213.4
3490,04/10/22 12:51:15 PM,9.612,18.036,226.0
3491,04/10/22 12:56:15 PM,10.836,22.860,212.0
3492,04/10/22 01:01:15 PM,8.424,16.848,234.5
3493,04/10/22 01:06:15 PM,12.024,20.448,192.3
3494,04/10/22 01:11:15 PM,9.612,18.036,200.8
3495,04/10/22 01:16:15 PM,8.424,18.036,237.3
3496,04/10/22 01:21:15 PM,9.612,16.848,174.1
3497,04/10/22 01:26:15 PM,7.200,14.436,192.3
3498,04/10/22 01:31:15 PM,14.436,26.460,237.3
3499,04/10/22 01:36:15 PM,12.024,19.224,241.5
3500,04/10/22 01:41:15 PM,19.224,34.848,272.4
3501,04/10/22 01:46:15 PM,25.236,40.860,276.6
3502,04/10/22 01:51:15 PM,26.460,40.860,280.8
3503,04/10/22 01:56:15 PM,26.460,38.484,271.0
3504,04/10/22 02:01:15 PM,32.472,46.872,310.3
3505,04/10/22 02:06:15 PM,28.872,42.084,293.4
3506,04/10/22 02:11:15 PM,30.060,37.260,282.2
3507,04/10/22 02:16:15 PM,33.660,43.272,283.6
3508,04/10/22 02:21:15 PM,32.472,45.684,247.1
3509,04/10/22 02:26:15 PM,30.060,46.872,247.1
3510,04/10/22 02:31:15 PM,32.472,40.860,296.2
3511,04/10/22 02:36:15 PM,31.248,40.860,247.1
3512,04/10/22 02:41:15 PM,32.472,44.496,195.1
3513,04/10/22 02:46:15 PM,33.660,44.496,259.7
3514,04/10/22 02:51:15 PM,25.236,39.672,258.3
3515,04/10/22 02:56:15 PM,31.248,45.684,214.8
3516,04/10/22 03:01:15 PM,26.460,42.084,220.4
3517,04/10/22 03:06:15 PM,33.660,45.684,255.5
3518,04/10/22 03:11:15 PM,33.660,45.684,195.1
3519,04/10/22 03:16:15 PM,33.660,51.696,265.3
3520,04/10/22 03:21:15 PM,25.236,37.260,254.1
3521,04/10/22 03:26:15 PM,30.060,42.084,203.6
3522,04/10/22 03:31:15 PM,31.248,39.672,199.4
3523,04/10/22 03:36:15 PM,36.072,50.508,179.7
3524,04/10/22 03:41:15 PM,38.484,51.696,179.7
3525,04/10/22 03:46:15 PM,38.484,46.872,183.9
3526,04/10/22 03:51:15 PM,37.260,51.696,192.3
3527,04/10/22 03:56:15 PM,37.260,51.696,234.5
3528,04/10/22 04:01:15 PM,42.084,50.508,196.5
3529,04/10/22 04:06:15 PM,43.272,61.308,205.0
3530,04/10/22 04:11:15 PM,34.848,54.108,237.3
3531,04/10/22 04:16:15 PM,39.672,51.696,276.6
3532,04/10/22 04:21:15 PM,38.484,56.520,308.9
3533,04/10/22 04:26:15 PM,42.084,58.896,314.5
3534,04/10/22 04:31:15 PM,44.496,57.708,322.9
3535,04/10/22 04:36:15 PM,38.484,57.708,304.7
3536,04/10/22 04:41:15 PM,40.860,52.884,313.1
3537,04/10/22 04:46:15 PM,38.484,56.520,338.3
3538,04/10/22 04:51:15 PM,42.084,61.308,318.7
3539,04/10/22 04:56:15 PM,43.272,58.896,314.5
3540,04/10/22 05:01:15 PM,42.084,54.108,313.1
3541,04/10/22 05:06:15 PM,44.496,56.520,263.9
3542,04/10/22 05:11:15 PM,38.484,48.096,303.2
3543,04/10/22 05:16:15 PM,45.684,55.296,318.7
3544,04/10/22 05:21:15 PM,46.872,61.308,341.2
3545,04/10/22 05:26:15 PM,45.684,62.532,338.3
3546,04/10/22 05:31:15 PM,49.284,68.544,334.1
3547,04/10/22 05:36:15 PM,50.508,63.720,331.3
3548,04/10/22 05:41:15 PM,49.284,69.732,327.1
3549,04/10/22 05:46:15 PM,48.096,64.908,328.5
3550,04/10/22 05:51:15 PM,51.696,66.132,320.1
3551,04/10/22 05:56:15 PM,50.508,64.908,321.5
3552,04/10/22 06:01:15 PM,49.284,66.132,321.5
3553,04/10/22 06:06:15 PM,50.508,66.132,322.9
3554,04/10/22 06:11:15 PM,48.096,58.896,314.5
3555,04/10/22 06:16:15 PM,45.684,58.896,322.9
3556,04/10/22 06:21:15 PM,45.684,57.708,329.9
3557,04/10/22 06:26:15 PM,42.084,55.296,315.9
3558,04/10/22 06:31:15 PM,44.496,62.532,329.9
3559,04/10/22 06:36:15 PM,39.672,51.696,341.2
3560,04/10/22 06:41:15 PM,46.872,58.896,338.3
3561,04/10/22 06:46:15 PM,43.272,55.296,335.5
3562,04/10/22 06:51:15 PM,42.084,55.296,341.2
3563,04/10/22 06:56:15 PM,40.860,52.884,344.0
3564,04/10/22 07:01:15 PM,37.260,48.096,341.2
3565,04/10/22 07:06:15 PM,38.484,46.872,345.4
3566,04/10/22 07:11:15 PM,38.484,52.884,328.5
3567,04/10/22 07:16:15 PM,40.860,50.508,344.0
3568,04/10/22 07:21:15 PM,34.848,46.872,341.2
3569,04/10/22 07:26:15 PM,38.484,50.508,342.6
3570,04/10/22 07:31:15 PM,31.248,43.272,344.0
3571,04/10/22 07:36:15 PM,27.648,45.684,344.0
3572,04/10/22 07:41:15 PM,33.660,45.684,338.3
3573,04/10/22 07:46:15 PM,33.660,45.684,336.9
3574,04/10/22 07:51:15 PM,37.260,51.696,332.7
3575,04/10/22 07:56:15 PM,31.248,39.672,344.0
3576,04/10/22 08:01:15 PM,30.060,42.084,346.8
3577,04/10/22 08:06:15 PM,32.472,44.496,345.4
3578,04/10/22 08:11:15 PM,32.472,40.860,325.7
3579,04/10/22 08:16:15 PM,31.248,43.272,339.7
3580,04/10/22 08:21:15 PM,33.660,44.496,339.7
3581,04/10/22 08:26:15 PM,36.072,44.496,321.5
3582,04/10/22 08:31:15 PM,38.484,50.508,324.3
3583,04/10/22 08:36:15 PM,38.484,49.284,339.7
3584,04/10/22 08:41:15 PM,36.072,48.096,344.0
3585,04/10/22 08:46:15 PM,25.236,37.260,346.8
3586,04/10/22 08:51:15 PM,30.060,40.860,335.5
3587,04/10/22 08:56:15 PM,26.460,38.484,334.1
3588,04/10/22 09:01:15 PM,25.236,38.484,335.5
3589,04/10/22 09:06:15 PM,28.872,44.496,324.3
3590,04/10/22 09:11:15 PM,28.872,39.672,334.1
3591,04/10/22 09:16:15 PM,28.872,37.260,318.7
3592,04/10/22 09:21:15 PM,31.248,38.484,320.1
3593,04/10/22 09:26:15 PM,27.648,36.072,318.7
3594,04/10/22 09:31:15 PM,26.460,33.660,317.3
3595,04/10/22 09:36:15 PM,26.460,38.484,320.1
3596,04/10/22 09:41:15 PM,25.236,32.472,321.5
3597,04/10/22 09:46:15 PM,27.648,37.260,322.9
3598,04/10/22 09:51:15 PM,25.236,34.848,325.7
3599,04/10/22 09:56:15 PM,24.048,33.660,322.9
3600,04/10/22 10:01:15 PM,19.224,28.872,346.8
3601,04/10/22 10:06:15 PM,22.860,30.060,339.7
3602,04/10/22 10:11:15 PM,21.636,28.872,332.7
3603,04/10/22 10:16:15 PM,20.448,28.872,334.1
3604,04/10/22 10:21:15 PM,26.460,34.848,355.2
3605,04/10/22 10:26:15 PM,25.236,31.248,16.8
3606,04/10/22 10:31:15 PM,14.436,24.048,4.2
3607,04/10/22 10:36:15 PM,16.848,24.048,344.0
3608,04/10/22 10:41:15 PM,16.848,25.236,352.4
3609,04/10/22 10:46:15 PM,16.848,24.048,345.4
3610,04/10/22 10:51:15 PM,14.436,25.236,334.1
3611,04/10/22 10:56:15 PM,12.024,22.860,310.3
3612,04/10/22 11:01:15 PM,9.612,16.848,275.2
3613,04/10/22 11:06:15 PM,10.836,14.436,217.6
3614,04/10/22 11:11:15 PM,15.624,19.224,216.2
3615,04/10/22 11:16:15 PM,15.624,24.048,213.4
3616,04/10/22 11:21:15 PM,6.012,14.436,195.1
3617,04/10/22 11:26:15 PM,2.412,6.012,195.1
3618,04/10/22 11:31:15 PM,6.012,14.436,242.9
3619,04/10/22 11:36:15 PM,1.188,7.200,263.9
3620,04/10/22 11:41:15 PM,2.412,7.200,262.5
3621,04/10/22 11:46:15 PM,6.012,8.424,265.3
3622,04/10/22 11:51:15 PM,6.012,8.424,265.3
3623,04/10/22 11:56:15 PM,6.012,14.436,268.1
3624,04/11/22 12:01:15 AM,10.836,16.848,289.2
3625,04/11/22 12:06:15 AM,8.424,14.436,300.4
3626,04/11/22 12:11:15 AM,9.612,13.212,300.4
3627,04/11/22 12:16:15 AM,12.024,14.436,336.9
3628,04/11/22 12:21:15 AM,14.436,16.848,355.2
3629,04/11/22 12:26:15 AM,15.624,16.848,23.9
3630,04/11/22 12:31:15 AM,14.436,16.848,355.2
3631,04/11/22 12:36:15 AM,14.436,18.036,0.0
3632,04/11/22 12:41:15 AM,14.436,16.848,349.6
3633,04/11/22 12:46:15 AM,13.212,16.848,14.0
3634,04/11/22 12:51:15 AM,13.212,19.224,37.9
3635,04/11/22 12:56:15 AM,12.024,19.224,29.5
3636,04/11/22 01:01:15 AM,13.212,22.860,29.5
3637,04/11/22 01:06:15 AM,4.824,9.612,94.1
3638,04/11/22 01:11:15 AM,6.012,16.848,123.5
3639,04/11/22 01:16:15 AM,7.200,15.624,269.6
3640,04/11/22 01:21:15 AM,13.212,18.036,329.9
3641,04/11/22 01:26:15 AM,13.212,18.036,342.6
3642,04/11/22 01:31:15 AM,12.024,18.036,353.8
3643,04/11/22 01:36:15 AM,9.612,12.024,2.8
3644,04/11/22 01:41:15 AM,8.424,13.212,23.9
3645,04/11/22 01:46:15 AM,8.424,13.212,19.7
3646,04/11/22 01:51:15 AM,10.836,13.212,23.9
3647,04/11/22 01:56:15 AM,14.436,20.448,9.8
3648,04/11/22 02:01:15 AM,16.848,25.236,12.6
3649,04/11/22 02:06:15 AM,18.036,33.660,14.0
3650,04/11/22 02:11:15 AM,9.612,22.860,35.1
3651,04/11/22 02:16:15 AM,10.836,19.224,351.0
3652,04/11/22 02:21:15 AM,8.424,13.212,56.2
3653,04/11/22 02:26:15 AM,4.824,9.612,73.0
3654,04/11/22 02:31:15 AM,2.412,6.012,70.2
3655,04/11/22 02:36:15 AM,4.824,7.200,78.6
3656,04/11/22 02:41:15 AM,3.600,6.012,85.6
3657,04/11/22 02:46:15 AM,2.412,8.424,200.8
3658,04/11/22 02:51:15 AM,3.600,10.836,212.0
3659,04/11/22 02:56:15 AM,3.600,6.012,212.0
3660,04/11/22 03:01:15 AM,1.188,6.012,212.0
3661,04/11/22 03:06:15 AM,3.600,9.612,213.4
3662,04/11/22 03:11:15 AM,3.600,7.200,216.2
3663,04/11/22 03:16:15 AM,1.188,4.824,217.6
3664,04/11/22 03:21:15 AM,2.412,6.012,217.6
3665,04/11/22 03:26:15 AM,4.824,7.200,219.0
3666,04/11/22 03:31:15 AM,1.188,6.012,219.0
3667,04/11/22 03:36:15 AM,1.188,4.824,219.0
3668,04/11/22 03:41:15 AM,1.188,6.012,219.0
3669,04/11/22 03:46:15 AM,2.412,6.012,219.0
3670,04/11/22 03:51:15 AM,1.188,4.824,219.0
3671,04/11/22 03:56:15 AM,3.600,9.612,220.4
3672,04/11/22 04:01:15 AM,4.824,9.612,221.8
3673,04/11/22 04:06:15 AM,6.012,9.612,223.2
3674,04/11/22 04:11:15 AM,6.012,9.612,251.3
3675,04/11/22 04:16:15 AM,8.424,10.836,334.1
3676,04/11/22 04:21:15 AM,7.200,10.836,5.6
3677,04/11/22 04:26:15 AM,6.012,9.612,5.6
3678,04/11/22 04:31:15 AM,7.200,28.872,0.0
3679,04/11/22 04:36:15 AM,12.024,22.860,308.9
3680,04/11/22 04:41:15 AM,15.624,25.236,285.0
3681,04/11/22 04:46:15 AM,13.212,21.636,240.1
3682,04/11/22 04:51:15 AM,13.212,28.872,256.9
3683,04/11/22 04:56:15 AM,24.048,33.660,16.8
3684,04/11/22 05:01:15 AM,21.636,33.660,9.8
3685,04/11/22 05:06:15 AM,21.636,32.472,32.3
3686,04/11/22 05:11:15 AM,8.424,16.848,263.9
3687,04/11/22 05:16:15 AM,3.600,9.612,265.3
3688,04/11/22 05:21:15 AM,9.612,13.212,268.1
3689,04/11/22 05:26:15 AM,10.836,14.436,247.1
3690,04/11/22 05:31:15 AM,7.200,10.836,245.7
3691,04/11/22 05:36:15 AM,2.412,4.824,247.1
3692,04/11/22 05:41:15 AM,6.012,12.024,248.5
3693,04/11/22 05:46:15 AM,9.612,13.212,252.7
3694,04/11/22 05:51:15 AM,12.024,13.212,256.9
3695,04/11/22 05:56:15 AM,12.024,13.212,261.1
3696,04/11/22 06:01:15 AM,9.612,13.212,266.7
3697,04/11/22 06:06:15 AM,3.600,8.424,268.1
3698,04/11/22 06:11:15 AM,1.188,8.424,266.7
3699,04/11/22 06:16:15 AM,3.600,4.824,266.7
3700,04/11/22 06:21:15 AM,3.600,4.824,266.7
3701,04/11/22 06:26:15 AM,6.012,8.424,268.1
3702,04/11/22 06:31:15 AM,6.012,8.424,268.1
3703,04/11/22 06:36:15 AM,6.012,7.200,268.1
3704,04/11/22 06:41:15 AM,6.012,7.200,268.1
3705,04/11/22 06:46:15 AM,6.012,9.612,268.1
3706,04/11/22 06:51:15 AM,9.612,13.212,271.0
3707,04/11/22 06:56:15 AM,4.824,8.424,271.0
3708,04/11/22 07:01:15 AM,2.412,6.012,271.0
3709,04/11/22 07:06:15 AM,3.600,7.200,269.6
3710,04/11/22 07:11:15 AM,2.412,4.824,271.0
3711,04/11/22 07:16:15 AM,9.612,13.212,272.4
3712,04/11/22 07:21:15 AM,12.024,15.624,301.8
3713,04/11/22 07:26:15 AM,9.612,13.212,320.1
3714,04/11/22 07:31:15 AM,12.024,14.436,339.7
3715,04/11/22 07:36:15 AM,10.836,13.212,342.6
3716,04/11/22 07:41:15 AM,9.612,13.212,344.0
3717,04/11/22 07:46:15 AM,8.424,10.836,346.8
3718,04/11/22 07:51:15 AM,7.200,14.436,349.6
3719,04/11/22 07:56:15 AM,7.200,15.624,352.4
3720,04/11/22 08:01:15 AM,3.600,8.424,355.2
3721,04/11/22 08:06:15 AM,8.424,14.436,81.4
3722,04/11/22 08:11:15 AM,3.600,7.200,63.2
3723,04/11/22 08:16:15 AM,7.200,13.212,70.2
3724,04/11/22 08:21:15 AM,7.200,18.036,73.0
3725,04/11/22 08:26:15 AM,10.836,20.448,262.5
3726,04/11/22 08:31:15 AM,9.612,19.224,5.6
3727,04/11/22 08:36:15 AM,14.436,27.648,59.0
3728,04/11/22 08:41:15 AM,12.024,21.636,355.2
3729,04/11/22 08:46:15 AM,6.012,13.212,348.2
3730,04/11/22 08:51:15 AM,7.200,13.212,116.5
3731,04/11/22 08:56:15 AM,3.600,8.424,130.6
3732,04/11/22 09:01:15 AM,10.836,13.212,160.0
3733,04/11/22 09:06:15 AM,12.024,15.624,186.7
3734,04/11/22 09:11:15 AM,10.836,15.624,190.9
3735,04/11/22 09:16:15 AM,12.024,14.436,157.2
3736,04/11/22 09:21:15 AM,10.836,14.436,169.9
3737,04/11/22 09:26:15 AM,8.424,12.024,171.3
3738,04/11/22 09:31:15 AM,3.600,8.424,171.3
3739,04/11/22 09:36:15 AM,1.188,6.012,171.3
3740,04/11/22 09:41:15 AM,2.412,6.012,169.9
3741,04/11/22 09:46:15 AM,3.600,8.424,171.3
3742,04/11/22 09:51:15 AM,4.824,8.424,171.3
3743,04/11/22 09:56:15 AM,3.600,7.200,171.3
3744,04/11/22 10:01:15 AM,2.412,6.012,172.7
3745,04/11/22 10:06:15 AM,2.412,10.836,174.1
3746,04/11/22 10:11:15 AM,4.824,10.836,168.5
3747,04/11/22 10:16:15 AM,6.012,10.836,174.1
3748,04/11/22 10:21:15 AM,4.824,9.612,176.9
3749,04/11/22 10:26:15 AM,9.612,15.624,181.1
3750,04/11/22 10:31:15 AM,7.200,14.436,189.5
3751,04/11/22 10:36:15 AM,9.612,15.624,192.3
3752,04/11/22 10:41:15 AM,6.012,13.212,205.0
3753,04/11/22 10:46:15 AM,8.424,14.436,200.8
3754,04/11/22 10:51:15 AM,6.012,10.836,196.5
3755,04/11/22 10:56:15 AM,4.824,18.036,198.0
3756,04/11/22 11:01:15 AM,7.200,20.448,196.5
3757,04/11/22 11:06:15 AM,6.012,12.024,193.7
3758,04/11/22 11:11:15 AM,3.600,12.024,188.1
3759,04/11/22 11:16:15 AM,4.824,9.612,200.8
3760,04/11/22 11:21:15 AM,9.612,24.048,96.9
3761,04/11/22 11:26:15 AM,19.224,30.060,61.8
3762,04/11/22 11:31:15 AM,20.448,28.872,68.8
3763,04/11/22 11:36:15 AM,22.860,50.508,57.6
3764,04/11/22 11:41:15 AM,18.036,37.260,70.2
3765,04/11/22 11:46:15 AM,19.224,30.060,85.6
3766,04/11/22 11:51:15 AM,14.436,27.648,46.3
3767,04/11/22 11:56:15 AM,10.836,25.236,286.4
3768,04/11/22 12:01:15 PM,7.200,16.848,334.1
3769,04/11/22 12:06:15 PM,9.612,21.636,317.3
3770,04/11/22 12:11:15 PM,8.424,16.848,327.1
3771,04/11/22 12:16:15 PM,13.212,19.224,238.7
3772,04/11/22 12:21:15 PM,7.200,18.036,245.7
3773,04/11/22 12:26:15 PM,10.836,20.448,336.9
3774,04/11/22 12:31:15 PM,15.624,34.848,0.0
3775,04/11/22 12:36:15 PM,18.036,25.236,335.5
3776,04/11/22 12:41:15 PM,15.624,34.848,349.6
3777,04/11/22 12:46:15 PM,21.636,32.472,11.2
3778,04/11/22 12:51:15 PM,18.036,34.848,336.9
3779,04/11/22 12:56:15 PM,22.860,42.084,8.4
3780,04/11/22 01:01:15 PM,30.060,44.496,19.7
3781,04/11/22 01:06:15 PM,27.648,37.260,26.7
3782,04/11/22 01:11:15 PM,16.848,26.460,331.3
3783,04/11/22 01:16:15 PM,25.236,38.484,336.9
3784,04/11/22 01:21:15 PM,28.872,43.272,353.8
3785,04/11/22 01:26:15 PM,25.236,40.860,2.8
3786,04/11/22 01:31:15 PM,28.872,56.520,338.3
3787,04/11/22 01:36:15 PM,25.236,52.884,21.1
3788,04/11/22 01:41:15 PM,22.860,37.260,19.7
3789,04/11/22 01:46:15 PM,26.460,49.284,351.0
3790,04/11/22 01:51:15 PM,31.248,46.872,36.5
3791,04/11/22 01:56:15 PM,37.260,52.884,67.4
3792,04/11/22 02:01:15 PM,30.060,50.508,61.8
3793,04/11/22 02:06:15 PM,27.648,48.096,44.9
3794,04/11/22 02:11:15 PM,33.660,54.108,91.3
3795,04/11/22 02:16:15 PM,24.048,45.684,11.2
3796,04/11/22 02:21:15 PM,38.484,55.296,22.5
3797,04/11/22 02:26:15 PM,37.260,54.108,311.7
3798,04/11/22 02:31:15 PM,30.060,43.272,336.9
3799,04/11/22 02:36:15 PM,26.460,43.272,345.4
3800,04/11/22 02:41:15 PM,25.236,40.860,344.0
3801,04/11/22 02:46:15 PM,32.472,52.884,37.9
3802,04/11/22 02:51:15 PM,36.072,51.696,46.3
3803,04/11/22 02:56:15 PM,24.048,40.860,349.6
3804,04/11/22 03:01:15 PM,24.048,46.872,0.0
3805,04/11/22 03:06:15 PM,30.060,46.872,355.2
3806,04/11/22 03:11:15 PM,31.248,55.296,335.5
3807,04/11/22 03:16:15 PM,32.472,54.108,336.9
3808,04/11/22 03:21:15 PM,32.472,44.496,2.8
3809,04/11/22 03:26:15 PM,32.472,46.872,355.2
3810,04/11/22 03:31:15 PM,34.848,51.696,345.4
3811,04/11/22 03:36:15 PM,30.060,44.496,335.5
3812,04/11/22 03:41:15 PM,37.260,60.120,348.2
3813,04/11/22 03:46:15 PM,36.072,54.108,332.7
3814,04/11/22 03:51:15 PM,40.860,67.320,334.1
3815,04/11/22 03:56:15 PM,38.484,58.896,348.2
3816,04/11/22 04:01:15 PM,39.672,52.884,352.4
3817,04/11/22 04:06:15 PM,34.848,50.508,336.9
3818,04/11/22 04:11:15 PM,32.472,51.696,0.0
3819,04/11/22 04:16:15 PM,40.860,54.108,355.2
3820,04/11/22 04:21:15 PM,31.248,50.508,352.4
3821,04/11/22 04:26:15 PM,30.060,49.284,353.8
3822,04/11/22 04:31:15 PM,34.848,50.508,346.8
3823,04/11/22 04:36:15 PM,33.660,55.296,351.0
3824,04/11/22 04:41:15 PM,36.072,50.508,345.4
3825,04/11/22 04:46:15 PM,36.072,52.884,338.3
3826,04/11/22 04:51:15 PM,32.472,50.508,334.1
3827,04/11/22 04:56:15 PM,33.660,50.508,348.2
3828,04/11/22 05:01:15 PM,31.248,57.708,344.0
3829,04/11/22 05:06:15 PM,38.484,50.508,338.3
3830,04/11/22 05:11:15 PM,31.248,42.084,345.4
3831,04/11/22 05:16:15 PM,30.060,52.884,355.2
3832,04/11/22 05:21:15 PM,42.084,54.108,345.4
3833,04/11/22 05:26:15 PM,32.472,44.496,328.5
3834,04/11/22 05:31:15 PM,28.872,36.072,349.6
3835,04/11/22 05:36:15 PM,37.260,62.532,25.3
3836,04/11/22 05:41:15 PM,37.260,60.120,0.0
3837,04/11/22 05:46:15 PM,34.848,55.296,18.3
3838,04/11/22 05:51:15 PM,33.660,49.284,348.2
3839,04/11/22 05:56:15 PM,31.248,45.684,349.6
3840,04/11/22 06:01:15 PM,33.660,49.284,33.7
3841,04/11/22 06:06:15 PM,34.848,45.684,352.4
3842,04/11/22 06:11:15 PM,36.072,45.684,352.4
3843,04/11/22 06:16:15 PM,36.072,51.696,352.4
3844,04/11/22 06:21:15 PM,33.660,49.284,334.1
3845,04/11/22 06:26:15 PM,33.660,43.272,341.2
3846,04/11/22 06:31:15 PM,33.660,48.096,352.4
3847,04/11/22 06:36:15 PM,33.660,43.272,8.4
3848,04/11/22 06:41:15 PM,31.248,39.672,342.6
3849,04/11/22 06:46:15 PM,34.848,45.684,346.8
3850,04/11/22 06:51:15 PM,31.248,48.096,4.2
3851,04/11/22 06:56:15 PM,25.236,31.248,346.8
3852,04/11/22 07:01:15 PM,31.248,40.860,351.0
3853,04/11/22 07:06:15 PM,30.060,39.672,345.4
3854,04/11/22 07:11:15 PM,33.660,45.684,349.6
3855,04/11/22 07:16:15 PM,33.660,44.496,353.8
3856,04/11/22 07:21:15 PM,36.072,51.696,352.4
3857,04/11/22 07:26:15 PM,38.484,49.284,348.2
3858,04/11/22 07:31:15 PM,37.260,46.872,345.4
3859,04/11/22 07:36:15 PM,33.660,46.872,344.0
3860,04/11/22 07:41:15 PM,32.472,45.684,341.2
3861,04/11/22 07:46:15 PM,37.260,48.096,338.3
3862,04/11/22 07:51:15 PM,30.060,39.672,338.3
3863,04/11/22 07:56:15 PM,32.472,40.860,341.2
3864,04/11/22 08:01:15 PM,31.248,44.496,328.5
3865,04/11/22 08:06:15 PM,34.848,56.520,345.4
3866,04/11/22 08:11:15 PM,31.248,42.084,327.1
3867,04/11/22 08:16:15 PM,31.248,44.496,324.3
3868,04/11/22 08:21:15 PM,30.060,42.084,332.7
3869,04/11/22 08:26:15 PM,32.472,39.672,327.1
3870,04/11/22 08:31:15 PM,31.248,39.672,331.3
3871,04/11/22 08:36:15 PM,31.248,39.672,339.7
3872,04/11/22 08:41:15 PM,27.648,39.672,334.1
3873,04/11/22 08:46:15 PM,26.460,38.484,344.0
3874,04/11/22 08:51:15 PM,22.860,32.472,336.9
3875,04/11/22 08:56:15 PM,26.460,46.872,345.4
3876,04/11/22 09:01:15 PM,27.648,38.484,339.7
3877,04/11/22 09:06:15 PM,26.460,36.072,335.5
3878,04/11/22 09:11:15 PM,27.648,38.484,339.7
