"Título de trazado: E2"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Dirección del viento, ø (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)"
2940,04/08/22 03:31:44 PM,3.600,9.612,134.8
2941,04/08/22 03:36:44 PM,24.048,52.884,162.9
2942,04/08/22 03:41:44 PM,25.236,40.860,160.0
2943,04/08/22 03:46:44 PM,33.660,50.508,161.5
2944,04/08/22 03:51:44 PM,34.848,50.508,161.5
2945,04/08/22 03:56:44 PM,40.860,61.308,161.5
2946,04/08/22 04:01:44 PM,39.672,55.296,161.5
2947,04/08/22 04:06:44 PM,36.072,50.508,161.5
2948,04/08/22 04:11:44 PM,36.072,51.696,162.9
2949,04/08/22 04:16:44 PM,37.260,50.508,160.0
2950,04/08/22 04:21:44 PM,33.660,48.096,164.3
2951,04/08/22 04:26:44 PM,39.672,50.508,162.9
2952,04/08/22 04:31:44 PM,34.848,50.508,160.0
2953,04/08/22 04:36:44 PM,37.260,45.684,164.3
2954,04/08/22 04:41:44 PM,32.472,46.872,158.6
2955,04/08/22 04:46:44 PM,40.860,56.520,162.9
2956,04/08/22 04:51:44 PM,34.848,51.696,162.9
2957,04/08/22 04:56:44 PM,33.660,51.696,161.5
2958,04/08/22 05:01:44 PM,40.860,55.296,162.9
2959,04/08/22 05:06:44 PM,34.848,51.696,158.6
2960,04/08/22 05:11:44 PM,37.260,50.508,161.5
2961,04/08/22 05:16:44 PM,39.672,56.520,160.0
2962,04/08/22 05:21:44 PM,39.672,49.284,162.9
2963,04/08/22 05:26:44 PM,38.484,51.696,161.5
2964,04/08/22 05:31:44 PM,33.660,45.684,158.6
2965,04/08/22 05:36:44 PM,34.848,54.108,162.9
2966,04/08/22 05:41:44 PM,36.072,51.696,162.9
2967,04/08/22 05:46:44 PM,37.260,48.096,161.5
2968,04/08/22 05:51:44 PM,38.484,49.284,161.5
2969,04/08/22 05:56:44 PM,37.260,48.096,161.5
2970,04/08/22 06:01:44 PM,39.672,51.696,161.5
2971,04/08/22 06:06:44 PM,38.484,51.696,164.3
2972,04/08/22 06:11:44 PM,39.672,50.508,160.0
2973,04/08/22 06:16:44 PM,37.260,46.872,160.0
2974,04/08/22 06:21:44 PM,34.848,45.684,158.6
2975,04/08/22 06:26:44 PM,38.484,48.096,160.0
2976,04/08/22 06:31:44 PM,34.848,45.684,158.6
2977,04/08/22 06:36:44 PM,40.860,54.108,161.5
2978,04/08/22 06:41:44 PM,36.072,42.084,157.2
2979,04/08/22 06:46:44 PM,38.484,46.872,157.2
2980,04/08/22 06:51:44 PM,33.660,46.872,160.0
2981,04/08/22 06:56:44 PM,33.660,43.272,158.6
2982,04/08/22 07:01:44 PM,34.848,44.496,157.2
2983,04/08/22 07:06:44 PM,34.848,43.272,161.5
2984,04/08/22 07:11:44 PM,34.848,45.684,165.7
2985,04/08/22 07:16:44 PM,32.472,44.496,162.9
2986,04/08/22 07:21:44 PM,32.472,46.872,160.0
2987,04/08/22 07:26:44 PM,36.072,45.684,158.6
2988,04/08/22 07:31:44 PM,32.472,44.496,160.0
2989,04/08/22 07:36:44 PM,32.472,40.860,158.6
2990,04/08/22 07:41:44 PM,30.060,38.484,161.5
2991,04/08/22 07:46:44 PM,28.872,37.260,165.7
2992,04/08/22 07:51:44 PM,28.872,36.072,165.7
2993,04/08/22 07:56:44 PM,31.248,38.484,167.1
2994,04/08/22 08:01:44 PM,32.472,44.496,165.7
2995,04/08/22 08:06:44 PM,28.872,34.848,168.5
2996,04/08/22 08:11:44 PM,27.648,36.072,165.7
2997,04/08/22 08:16:44 PM,31.248,37.260,167.1
2998,04/08/22 08:21:44 PM,32.472,44.496,165.7
2999,04/08/22 08:26:44 PM,28.872,34.848,165.7
3000,04/08/22 08:31:44 PM,28.872,34.848,167.1
3001,04/08/22 08:36:44 PM,26.460,33.660,167.1
3002,04/08/22 08:41:44 PM,31.248,45.684,165.7
3003,04/08/22 08:46:44 PM,31.248,43.272,167.1
3004,04/08/22 08:51:44 PM,31.248,40.860,167.1
3005,04/08/22 08:56:44 PM,32.472,42.084,167.1
3006,04/08/22 09:01:44 PM,30.060,37.260,167.1
3007,04/08/22 09:06:44 PM,26.460,36.072,167.1
3008,04/08/22 09:11:44 PM,28.872,36.072,168.5
3009,04/08/22 09:16:44 PM,30.060,34.848,168.5
3010,04/08/22 09:21:44 PM,24.048,30.060,169.9
3011,04/08/22 09:26:44 PM,24.048,30.060,165.7
3012,04/08/22 09:31:44 PM,24.048,28.872,165.7
3013,04/08/22 09:36:44 PM,21.636,27.648,165.7
3014,04/08/22 09:41:44 PM,19.224,26.460,164.3
3015,04/08/22 09:46:44 PM,19.224,25.236,164.3
3016,04/08/22 09:51:44 PM,12.024,18.036,157.2
3017,04/08/22 09:56:44 PM,4.824,9.612,165.7
3018,04/08/22 10:01:44 PM,6.012,9.612,161.5
3019,04/08/22 10:06:44 PM,1.188,4.824,158.6
3020,04/08/22 10:11:44 PM,4.824,12.024,158.6
3021,04/08/22 10:16:44 PM,3.600,8.424,154.4
3022,04/08/22 10:21:44 PM,4.824,7.200,153.0
3023,04/08/22 10:26:44 PM,8.424,13.212,155.8
3024,04/08/22 10:31:44 PM,14.436,19.224,161.5
3025,04/08/22 10:36:44 PM,15.624,21.636,164.3
3026,04/08/22 10:41:44 PM,15.624,19.224,162.9
3027,04/08/22 10:46:44 PM,14.436,16.848,162.9
3028,04/08/22 10:51:44 PM,13.212,16.848,164.3
3029,04/08/22 10:56:44 PM,12.024,15.624,167.1
3030,04/08/22 11:01:44 PM,12.024,16.848,164.3
3031,04/08/22 11:06:44 PM,10.836,14.436,169.9
3032,04/08/22 11:11:44 PM,14.436,22.860,188.1
3033,04/08/22 11:16:44 PM,13.212,16.848,188.1
3034,04/08/22 11:21:44 PM,14.436,18.036,188.1
3035,04/08/22 11:26:44 PM,13.212,19.224,186.7
3036,04/08/22 11:31:44 PM,4.824,9.612,169.9
3037,04/08/22 11:36:44 PM,7.200,13.212,155.8
3038,04/08/22 11:41:44 PM,7.200,12.024,151.6
3039,04/08/22 11:46:44 PM,7.200,13.212,162.9
3040,04/08/22 11:51:44 PM,9.612,14.436,167.1
3041,04/08/22 11:56:44 PM,6.012,12.024,162.9
3042,04/09/22 12:01:44 AM,6.012,16.848,160.0
3043,04/09/22 12:06:44 AM,6.012,12.024,158.6
3044,04/09/22 12:11:44 AM,7.200,12.024,165.7
3045,04/09/22 12:16:44 AM,12.024,14.436,155.8
3046,04/09/22 12:21:44 AM,3.600,9.612,154.4
3047,04/09/22 12:26:44 AM,3.600,9.612,155.8
3048,04/09/22 12:31:44 AM,4.824,10.836,155.8
3049,04/09/22 12:36:44 AM,4.824,10.836,155.8
3050,04/09/22 12:41:44 AM,4.824,7.200,175.5
3051,04/09/22 12:46:44 AM,10.836,14.436,168.5
3052,04/09/22 12:51:44 AM,8.424,14.436,158.6
3053,04/09/22 12:56:44 AM,3.600,7.200,164.3
3054,04/09/22 01:01:44 AM,9.612,14.436,161.5
3055,04/09/22 01:06:44 AM,8.424,14.436,165.7
3056,04/09/22 01:11:44 AM,12.024,14.436,157.2
3057,04/09/22 01:16:44 AM,4.824,13.212,165.7
3058,04/09/22 01:21:44 AM,3.600,6.012,168.5
3059,04/09/22 01:26:44 AM,6.012,10.836,160.0
3060,04/09/22 01:31:44 AM,8.424,13.212,160.0
3061,04/09/22 01:36:44 AM,4.824,8.424,157.2
3062,04/09/22 01:41:44 AM,7.200,10.836,160.0
3063,04/09/22 01:46:44 AM,9.612,13.212,161.5
3064,04/09/22 01:51:44 AM,12.024,15.624,158.6
3065,04/09/22 01:56:44 AM,6.012,10.836,155.8
3066,04/09/22 02:01:44 AM,7.200,10.836,158.6
3067,04/09/22 02:06:44 AM,6.012,9.612,157.2
3068,04/09/22 02:11:44 AM,3.600,7.200,157.2
3069,04/09/22 02:16:44 AM,2.412,4.824,155.8
3070,04/09/22 02:21:44 AM,7.200,10.836,158.6
3071,04/09/22 02:26:44 AM,8.424,12.024,161.5
3072,04/09/22 02:31:44 AM,10.836,13.212,160.0
3073,04/09/22 02:36:44 AM,9.612,14.436,160.0
3074,04/09/22 02:41:44 AM,13.212,18.036,161.5
3075,04/09/22 02:46:44 AM,18.036,24.048,158.6
3076,04/09/22 02:51:44 AM,16.848,21.636,158.6
3077,04/09/22 02:56:44 AM,9.612,13.212,167.1
3078,04/09/22 03:01:44 AM,9.612,18.036,174.1
3079,04/09/22 03:06:44 AM,7.200,14.436,164.3
3080,04/09/22 03:11:44 AM,3.600,10.836,178.3
3081,04/09/22 03:16:44 AM,4.824,13.212,164.3
3082,04/09/22 03:21:44 AM,10.836,18.036,161.5
3083,04/09/22 03:26:44 AM,4.824,7.200,160.0
3084,04/09/22 03:31:44 AM,4.824,7.200,160.0
3085,04/09/22 03:36:44 AM,1.188,6.012,160.0
3086,04/09/22 03:41:44 AM,1.188,4.824,155.8
3087,04/09/22 03:46:44 AM,3.600,9.612,161.5
3088,04/09/22 03:51:44 AM,2.412,6.012,172.7
3089,04/09/22 03:56:44 AM,8.424,13.212,171.3
3090,04/09/22 04:01:44 AM,10.836,14.436,158.6
3091,04/09/22 04:06:44 AM,12.024,16.848,160.0
3092,04/09/22 04:11:44 AM,8.424,18.036,160.0
3093,04/09/22 04:16:44 AM,10.836,18.036,165.7
3094,04/09/22 04:21:44 AM,19.224,24.048,158.6
3095,04/09/22 04:26:44 AM,19.224,24.048,157.2
3096,04/09/22 04:31:44 AM,18.036,22.860,157.2
3097,04/09/22 04:36:44 AM,10.836,16.848,157.2
3098,04/09/22 04:41:44 AM,7.200,15.624,155.8
3099,04/09/22 04:46:44 AM,3.600,6.012,155.8
3100,04/09/22 04:51:44 AM,4.824,8.424,155.8
3101,04/09/22 04:56:44 AM,1.188,4.824,155.8
3102,04/09/22 05:01:44 AM,2.412,6.012,155.8
3103,04/09/22 05:06:44 AM,3.600,8.424,155.8
3104,04/09/22 05:11:44 AM,3.600,8.424,155.8
3105,04/09/22 05:16:44 AM,1.188,3.600,157.2
3106,04/09/22 05:21:44 AM,1.188,3.600,154.4
3107,04/09/22 05:26:44 AM,1.188,6.012,154.4
3108,04/09/22 05:31:44 AM,3.600,8.424,154.4
3109,04/09/22 05:36:44 AM,4.824,7.200,155.8
3110,04/09/22 05:41:44 AM,4.824,9.612,151.6
3111,04/09/22 05:46:44 AM,3.600,7.200,147.4
3112,04/09/22 05:51:44 AM,2.412,6.012,154.4
3113,04/09/22 05:56:44 AM,4.824,12.024,151.6
3114,04/09/22 06:01:44 AM,12.024,20.448,162.9
3115,04/09/22 06:06:44 AM,18.036,20.448,162.9
3116,04/09/22 06:11:44 AM,18.036,21.636,162.9
3117,04/09/22 06:16:44 AM,16.848,20.448,160.0
3118,04/09/22 06:21:44 AM,14.436,18.036,160.0
3119,04/09/22 06:26:44 AM,3.600,7.200,164.3
3120,04/09/22 06:31:44 AM,2.412,7.200,161.5
3121,04/09/22 06:36:44 AM,1.188,4.824,181.1
3122,04/09/22 06:41:44 AM,2.412,6.012,169.9
3123,04/09/22 06:46:44 AM,2.412,8.424,165.7
3124,04/09/22 06:51:44 AM,7.200,8.424,198.0
3125,04/09/22 06:56:44 AM,4.824,8.424,161.5
3126,04/09/22 07:01:44 AM,4.824,8.424,228.8
3127,04/09/22 07:06:44 AM,7.200,10.836,151.6
3128,04/09/22 07:11:44 AM,6.012,8.424,153.0
3129,04/09/22 07:16:44 AM,2.412,6.012,139.0
3130,04/09/22 07:21:44 AM,4.824,6.012,154.4
3131,04/09/22 07:26:44 AM,7.200,9.612,148.8
3132,04/09/22 07:31:44 AM,9.612,10.836,153.0
3133,04/09/22 07:36:44 AM,7.200,9.612,155.8
3134,04/09/22 07:41:44 AM,9.612,14.436,158.6
3135,04/09/22 07:46:44 AM,10.836,12.024,160.0
3136,04/09/22 07:51:44 AM,10.836,12.024,160.0
3137,04/09/22 07:56:44 AM,12.024,15.624,160.0
3138,04/09/22 08:01:44 AM,9.612,14.436,158.6
3139,04/09/22 08:06:44 AM,3.600,6.012,160.0
3140,04/09/22 08:11:44 AM,4.824,8.424,167.1
3141,04/09/22 08:16:44 AM,4.824,7.200,174.1
3142,04/09/22 08:21:44 AM,2.412,4.824,209.2
3143,04/09/22 08:26:44 AM,3.600,4.824,155.8
3144,04/09/22 08:31:44 AM,4.824,7.200,157.2
3145,04/09/22 08:36:44 AM,3.600,6.012,161.5
3146,04/09/22 08:41:44 AM,2.412,7.200,160.0
3147,04/09/22 08:46:44 AM,2.412,4.824,160.0
3148,04/09/22 08:51:44 AM,1.188,3.600,158.6
3149,04/09/22 08:56:44 AM,0.000,2.412,160.0
3150,04/09/22 09:01:44 AM,1.188,3.600,157.2
3151,04/09/22 09:06:44 AM,0.000,2.412,324.3
3152,04/09/22 09:11:44 AM,2.412,4.824,220.4
3153,04/09/22 09:16:44 AM,0.000,3.600,220.4
3154,04/09/22 09:21:44 AM,2.412,4.824,328.5
3155,04/09/22 09:26:44 AM,0.000,1.188,329.9
3156,04/09/22 09:31:44 AM,0.000,0.000,202.2
3157,04/09/22 09:36:44 AM,2.412,7.200,165.7
3158,04/09/22 09:41:44 AM,4.824,7.200,189.5
3159,04/09/22 09:46:44 AM,4.824,8.424,174.1
3160,04/09/22 09:51:44 AM,4.824,7.200,141.8
3161,04/09/22 09:56:44 AM,2.412,6.012,154.4
3162,04/09/22 10:01:44 AM,2.412,4.824,147.4
3163,04/09/22 10:06:44 AM,8.424,12.024,148.8
3164,04/09/22 10:11:44 AM,8.424,12.024,144.6
3165,04/09/22 10:16:44 AM,7.200,10.836,146.0
3166,04/09/22 10:21:44 AM,7.200,10.836,157.2
3167,04/09/22 10:26:44 AM,4.824,9.612,154.4
3168,04/09/22 10:31:44 AM,4.824,9.612,167.1
3169,04/09/22 10:36:44 AM,2.412,9.612,174.1
3170,04/09/22 10:41:44 AM,3.600,9.612,160.0
3171,04/09/22 10:46:44 AM,6.012,8.424,139.0
3172,04/09/22 10:51:44 AM,2.412,7.200,108.1
3173,04/09/22 10:56:44 AM,4.824,9.612,133.4
3174,04/09/22 11:01:44 AM,4.824,12.024,143.2
3175,04/09/22 11:06:44 AM,6.012,12.024,144.6
3176,04/09/22 11:11:44 AM,7.200,14.436,153.0
3177,04/09/22 11:16:44 AM,8.424,14.436,157.2
3178,04/09/22 11:21:44 AM,9.612,14.436,169.9
3179,04/09/22 11:26:44 AM,7.200,14.436,174.1
3180,04/09/22 11:31:44 AM,7.200,13.212,179.7
3181,04/09/22 11:36:44 AM,9.612,16.848,167.1
3182,04/09/22 11:41:44 AM,10.836,18.036,157.2
3183,04/09/22 11:46:44 AM,9.612,16.848,160.0
3184,04/09/22 11:51:44 AM,8.424,14.436,172.7
3185,04/09/22 11:56:44 AM,9.612,15.624,168.5
3186,04/09/22 12:01:44 PM,9.612,16.848,176.9
3187,04/09/22 12:06:44 PM,9.612,18.036,172.7
3188,04/09/22 12:11:44 PM,7.200,20.448,154.4
3189,04/09/22 12:16:44 PM,3.600,12.024,146.0
3190,04/09/22 12:21:44 PM,9.612,19.224,151.6
3191,04/09/22 12:26:44 PM,10.836,18.036,144.6
3192,04/09/22 12:31:44 PM,8.424,20.448,139.0
3193,04/09/22 12:36:44 PM,7.200,13.212,140.4
3194,04/09/22 12:41:44 PM,7.200,13.212,144.6
3195,04/09/22 12:46:44 PM,8.424,22.860,150.2
3196,04/09/22 12:51:44 PM,3.600,12.024,165.7
3197,04/09/22 12:56:44 PM,10.836,25.236,171.3
3198,04/09/22 01:01:44 PM,14.436,21.636,165.7
3199,04/09/22 01:06:44 PM,7.200,16.848,144.6
3200,04/09/22 01:11:44 PM,8.424,15.624,160.0
3201,04/09/22 01:16:44 PM,8.424,15.624,171.3
3202,04/09/22 01:21:44 PM,10.836,22.860,157.2
3203,04/09/22 01:26:44 PM,15.624,21.636,151.6
3204,04/09/22 01:31:44 PM,14.436,28.872,153.0
3205,04/09/22 01:36:44 PM,9.612,20.448,171.3
3206,04/09/22 01:41:44 PM,7.200,18.036,162.9
3207,04/09/22 01:46:44 PM,9.612,19.224,158.6
3208,04/09/22 01:51:44 PM,14.436,24.048,167.1
3209,04/09/22 01:56:44 PM,8.424,15.624,179.7
3210,04/09/22 02:01:44 PM,9.612,19.224,171.3
3211,04/09/22 02:06:44 PM,3.600,10.836,155.8
3212,04/09/22 02:11:44 PM,9.612,16.848,150.2
3213,04/09/22 02:16:44 PM,10.836,16.848,165.7
3214,04/09/22 02:21:44 PM,8.424,13.212,158.6
3215,04/09/22 02:26:44 PM,9.612,19.224,150.2
3216,04/09/22 02:31:44 PM,12.024,20.448,150.2
3217,04/09/22 02:36:44 PM,8.424,19.224,155.8
3218,04/09/22 02:41:44 PM,4.824,10.836,161.5
3219,04/09/22 02:46:44 PM,8.424,14.436,161.5
3220,04/09/22 02:51:44 PM,9.612,15.624,151.6
3221,04/09/22 02:56:44 PM,7.200,16.848,155.8
3222,04/09/22 03:01:44 PM,12.024,30.060,168.5
3223,04/09/22 03:06:44 PM,16.848,26.460,164.3
3224,04/09/22 03:11:44 PM,30.060,48.096,162.9
3225,04/09/22 03:16:44 PM,22.860,40.860,160.0
3226,04/09/22 03:21:44 PM,32.472,46.872,158.6
3227,04/09/22 03:26:44 PM,37.260,50.508,160.0
3228,04/09/22 03:31:44 PM,38.484,54.108,161.5
3229,04/09/22 03:36:44 PM,36.072,55.296,161.5
3230,04/09/22 03:41:44 PM,42.084,60.120,160.0
3231,04/09/22 03:46:44 PM,37.260,63.720,160.0
3232,04/09/22 03:51:44 PM,39.672,61.308,157.2
3233,04/09/22 03:56:44 PM,38.484,51.696,158.6
3234,04/09/22 04:01:44 PM,38.484,57.708,161.5
3235,04/09/22 04:06:44 PM,37.260,54.108,161.5
3236,04/09/22 04:11:44 PM,39.672,58.896,161.5
3237,04/09/22 04:16:44 PM,38.484,61.308,162.9
3238,04/09/22 04:21:44 PM,31.248,49.284,162.9
3239,04/09/22 04:26:44 PM,32.472,48.096,161.5
3240,04/09/22 04:31:44 PM,37.260,52.884,162.9
3241,04/09/22 04:36:44 PM,40.860,57.708,161.5
3242,04/09/22 04:41:44 PM,43.272,60.120,160.0
3243,04/09/22 04:46:44 PM,39.672,54.108,162.9
3244,04/09/22 04:51:44 PM,34.848,43.272,162.9
3245,04/09/22 04:56:44 PM,33.660,52.884,161.5
3246,04/09/22 05:01:44 PM,39.672,54.108,161.5
3247,04/09/22 05:06:44 PM,32.472,45.684,160.0
3248,04/09/22 05:11:44 PM,39.672,54.108,164.3
3249,04/09/22 05:16:44 PM,39.672,58.896,161.5
3250,04/09/22 05:21:44 PM,33.660,49.284,161.5
3251,04/09/22 05:26:44 PM,46.872,68.544,164.3
3252,04/09/22 05:31:44 PM,48.096,60.120,162.9
3253,04/09/22 05:36:44 PM,43.272,60.120,164.3
3254,04/09/22 05:41:44 PM,39.672,54.108,162.9
3255,04/09/22 05:46:44 PM,43.272,56.520,162.9
3256,04/09/22 05:51:44 PM,48.096,62.532,164.3
3257,04/09/22 05:56:44 PM,44.496,61.308,164.3
3258,04/09/22 06:01:44 PM,48.096,62.532,165.7
3259,04/09/22 06:06:44 PM,45.684,58.896,165.7
3260,04/09/22 06:11:44 PM,43.272,55.296,165.7
3261,04/09/22 06:16:44 PM,38.484,50.508,165.7
3262,04/09/22 06:21:44 PM,34.848,46.872,167.1
3263,04/09/22 06:26:44 PM,39.672,51.696,167.1
3264,04/09/22 06:31:44 PM,45.684,61.308,165.7
3265,04/09/22 06:36:44 PM,45.684,63.720,164.3
3266,04/09/22 06:41:44 PM,43.272,57.708,164.3
3267,04/09/22 06:46:44 PM,43.272,51.696,164.3
3268,04/09/22 06:51:44 PM,37.260,58.896,164.3
3269,04/09/22 06:56:44 PM,38.484,51.696,162.9
3270,04/09/22 07:01:44 PM,42.084,55.296,162.9
3271,04/09/22 07:06:44 PM,43.272,60.120,162.9
3272,04/09/22 07:11:44 PM,50.508,68.544,162.9
3273,04/09/22 07:16:44 PM,51.696,67.320,162.9
3274,04/09/22 07:21:44 PM,51.696,66.132,164.3
3275,04/09/22 07:26:44 PM,50.508,66.132,162.9
3276,04/09/22 07:31:44 PM,54.108,66.132,162.9
3277,04/09/22 07:36:44 PM,45.684,60.120,161.5
3278,04/09/22 07:41:44 PM,39.672,57.708,161.5
3279,04/09/22 07:46:44 PM,26.460,40.860,164.3
3280,04/09/22 07:51:44 PM,36.072,49.284,168.5
3281,04/09/22 07:56:44 PM,44.496,54.108,167.1
3282,04/09/22 08:01:44 PM,45.684,66.132,162.9
3283,04/09/22 08:06:44 PM,38.484,55.296,161.5
3284,04/09/22 08:11:44 PM,37.260,52.884,168.5
3285,04/09/22 08:16:44 PM,37.260,51.696,168.5
3286,04/09/22 08:21:44 PM,42.084,57.708,169.9
3287,04/09/22 08:26:44 PM,46.872,63.720,168.5
3288,04/09/22 08:31:44 PM,48.096,66.132,168.5
3289,04/09/22 08:36:44 PM,46.872,64.908,167.1
3290,04/09/22 08:41:44 PM,44.496,58.896,171.3
3291,04/09/22 08:46:44 PM,46.872,60.120,168.5
3292,04/09/22 08:51:44 PM,44.496,57.708,168.5
3293,04/09/22 08:56:44 PM,48.096,61.308,172.7
3294,04/09/22 09:01:44 PM,37.260,45.684,172.7
3295,04/09/22 09:06:44 PM,44.496,55.296,169.9
3296,04/09/22 09:11:44 PM,39.672,50.508,174.1
3297,04/09/22 09:16:44 PM,27.648,40.860,164.3
3298,04/09/22 09:21:44 PM,21.636,33.660,174.1
3299,04/09/22 09:26:44 PM,31.248,45.684,176.9
3300,04/09/22 09:31:44 PM,37.260,48.096,168.5
3301,04/09/22 09:36:44 PM,38.484,51.696,164.3
3302,04/09/22 09:41:44 PM,40.860,48.096,165.7
3303,04/09/22 09:46:44 PM,43.272,52.884,169.9
3304,04/09/22 09:51:44 PM,39.672,55.296,168.5
3305,04/09/22 09:56:44 PM,34.848,43.272,169.9
3306,04/09/22 10:01:44 PM,37.260,48.096,168.5
3307,04/09/22 10:06:44 PM,37.260,46.872,169.9
3308,04/09/22 10:11:44 PM,37.260,48.096,169.9
3309,04/09/22 10:16:44 PM,31.248,44.496,178.3
3310,04/09/22 10:21:44 PM,26.460,36.072,172.7
3311,04/09/22 10:26:44 PM,19.224,25.236,176.9
3312,04/09/22 10:31:44 PM,26.460,31.248,174.1
3313,04/09/22 10:36:44 PM,21.636,28.872,179.7
3314,04/09/22 10:41:44 PM,19.224,25.236,178.3
3315,04/09/22 10:46:44 PM,24.048,31.248,165.7
3316,04/09/22 10:51:44 PM,24.048,31.248,171.3
3317,04/09/22 10:56:44 PM,25.236,38.484,167.1
3318,04/09/22 11:01:44 PM,26.460,31.248,164.3
3319,04/09/22 11:06:44 PM,27.648,38.484,165.7
3320,04/09/22 11:11:44 PM,22.860,37.260,164.3
3321,04/09/22 11:16:44 PM,20.448,31.248,165.7
3322,04/09/22 11:21:44 PM,19.224,30.060,160.0
3323,04/09/22 11:26:44 PM,18.036,26.460,168.5
3324,04/09/22 11:31:44 PM,14.436,24.048,169.9
3325,04/09/22 11:36:44 PM,19.224,36.072,185.3
3326,04/09/22 11:41:44 PM,13.212,21.636,167.1
3327,04/09/22 11:46:44 PM,15.624,25.236,164.3
3328,04/09/22 11:51:44 PM,13.212,20.448,171.3
3329,04/09/22 11:56:44 PM,12.024,19.224,179.7
3330,04/10/22 12:01:44 AM,22.860,25.236,161.5
3331,04/10/22 12:06:44 AM,15.624,24.048,175.5
3332,04/10/22 12:11:44 AM,14.436,25.236,167.1
3333,04/10/22 12:16:44 AM,21.636,37.260,168.5
3334,04/10/22 12:21:44 AM,19.224,31.248,165.7
3335,04/10/22 12:26:44 AM,14.436,27.648,168.5
3336,04/10/22 12:31:44 AM,14.436,26.460,169.9
3337,04/10/22 12:36:44 AM,18.036,24.048,174.1
3338,04/10/22 12:41:44 AM,9.612,16.848,161.5
3339,04/10/22 12:46:44 AM,14.436,20.448,165.7
3340,04/10/22 12:51:44 AM,6.012,20.448,178.3
3341,04/10/22 12:56:44 AM,7.200,12.024,165.7
3342,04/10/22 01:01:44 AM,8.424,10.836,161.5
3343,04/10/22 01:06:44 AM,14.436,20.448,165.7
3344,04/10/22 01:11:44 AM,19.224,31.248,176.9
3345,04/10/22 01:16:44 AM,15.624,19.224,165.7
3346,04/10/22 01:21:44 AM,18.036,22.860,171.3
3347,04/10/22 01:26:44 AM,14.436,22.860,169.9
3348,04/10/22 01:31:44 AM,15.624,21.636,171.3
3349,04/10/22 01:36:44 AM,18.036,26.460,168.5
3350,04/10/22 01:41:44 AM,20.448,25.236,168.5
3351,04/10/22 01:46:44 AM,26.460,34.848,169.9
3352,04/10/22 01:51:44 AM,30.060,36.072,172.7
3353,04/10/22 01:56:44 AM,24.048,33.660,174.1
3354,04/10/22 02:01:44 AM,22.860,33.660,165.7
3355,04/10/22 02:06:44 AM,28.872,36.072,171.3
3356,04/10/22 02:11:44 AM,24.048,36.072,167.1
3357,04/10/22 02:16:44 AM,21.636,30.060,168.5
3358,04/10/22 02:21:44 AM,24.048,40.860,167.1
3359,04/10/22 02:26:44 AM,33.660,42.084,171.3
3360,04/10/22 02:31:44 AM,31.248,43.272,165.7
3361,04/10/22 02:36:44 AM,33.660,43.272,168.5
3362,04/10/22 02:41:44 AM,31.248,40.860,172.7
3363,04/10/22 02:46:44 AM,31.248,42.084,172.7
3364,04/10/22 02:51:44 AM,25.236,32.472,168.5
3365,04/10/22 02:56:44 AM,22.860,30.060,168.5
3366,04/10/22 03:01:44 AM,25.236,39.672,165.7
3367,04/10/22 03:06:44 AM,33.660,42.084,175.5
3368,04/10/22 03:11:44 AM,31.248,37.260,174.1
3369,04/10/22 03:16:44 AM,27.648,36.072,174.1
3370,04/10/22 03:21:44 AM,34.848,48.096,169.9
3371,04/10/22 03:26:44 AM,30.060,39.672,169.9
3372,04/10/22 03:31:44 AM,26.460,39.672,165.7
3373,04/10/22 03:36:44 AM,31.248,37.260,161.5
3374,04/10/22 03:41:44 AM,32.472,44.496,160.0
3375,04/10/22 03:46:44 AM,31.248,43.272,161.5
3376,04/10/22 03:51:44 AM,30.060,37.260,160.0
3377,04/10/22 03:56:44 AM,25.236,34.848,161.5
3378,04/10/22 04:01:44 AM,26.460,31.248,160.0
3379,04/10/22 04:06:44 AM,28.872,43.272,158.6
3380,04/10/22 04:11:44 AM,27.648,39.672,165.7
3381,04/10/22 04:16:44 AM,25.236,34.848,167.1
3382,04/10/22 04:21:44 AM,22.860,32.472,168.5
3383,04/10/22 04:26:44 AM,19.224,31.248,171.3
3384,04/10/22 04:31:44 AM,20.448,28.872,168.5
3385,04/10/22 04:36:44 AM,24.048,32.472,175.5
3386,04/10/22 04:41:44 AM,19.224,27.648,172.7
3387,04/10/22 04:46:44 AM,25.236,34.848,174.1
3388,04/10/22 04:51:44 AM,16.848,20.448,160.0
3389,04/10/22 04:56:44 AM,15.624,22.860,164.3
3390,04/10/22 05:01:44 AM,16.848,22.860,165.7
3391,04/10/22 05:06:44 AM,18.036,22.860,168.5
3392,04/10/22 05:11:44 AM,21.636,30.060,176.9
3393,04/10/22 05:16:44 AM,16.848,25.236,167.1
3394,04/10/22 05:21:44 AM,18.036,21.636,161.5
3395,04/10/22 05:26:44 AM,20.448,24.048,160.0
3396,04/10/22 05:31:44 AM,19.224,24.048,169.9
3397,04/10/22 05:36:44 AM,19.224,21.636,162.9
3398,04/10/22 05:41:44 AM,19.224,24.048,165.7
3399,04/10/22 05:46:44 AM,19.224,25.236,181.1
